id,sentence,words,suffixes,prompt,gold_answer,template
bilkent-turkish-writings-2780,Yazımın ___ beri ana karaktere hep hasta çocuk dedim,['baş'],"['sı', 'su', 'dn', 'sü', 'ntn', 's', 'ten', 'ndn', 'dan', 'tn', 'nden', 'tan', 'i', 'ı', 'den', 'u', 'ntan', '', 'nten', 'si', 'ndan', 'ü']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Yazımın ___ beri ana karaktere hep hasta çocuk dedim""
Words: ['baş']
Suffixes: ['sı', 'su', 'dn', 'sü', 'ntn', 's', 'ten', 'ndn', 'dan', 'tn', 'nden', 'tan', 'i', 'ı', 'den', 'u', 'ntan', '', 'nten', 'si', 'ndan', 'ü']
Missing words: 
",['başından'],bfill
bilkent-turkish-writings-899,Ve işyerinde öğle ___ gittiği kafede kitabı yazmaya başlamıştır,['ara'],"['su', 'te', 'de', 'sü', 's', 'nte', 'ta', 'lar', 'ü', 'ler', '', 'd', 'da', 'nt', 'i', 'nd', 'lr', 'u', 'si', 'sı', 'nta', 'nde', 't', 'nda', 'ı']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Ve işyerinde öğle ___ gittiği kafede kitabı yazmaya başlamıştır""
Words: ['ara']
Suffixes: ['su', 'te', 'de', 'sü', 's', 'nte', 'ta', 'lar', 'ü', 'ler', '', 'd', 'da', 'nt', 'i', 'nd', 'lr', 'u', 'si', 'sı', 'nta', 'nde', 't', 'nda', 'ı']
Missing words: 
",['aralarında'],bfill
bilkent-turkish-writings-2829,"Buna ___ birçok örnek var ama ben sadece bir tanesinden bahsetmek istiyorum, herkesin hiç şüphesiz bilip tanıdığı Albert Einstein çok zor bir çocukluk geçirmiştir",['ver'],"['muz', 'yck', 'umız', 'ecek', 'yeck', 'ecak', 'ümuz', 'ümüz', 'ımuz', 'ımiz', 'ybil', 'eck', 'imüz', 'umiz', 'müz', 'cek', 'cak', 'yecek', 'ebil', 'yack', 'umz', 'bil', 'ımız', 'ımüz', 'yebil', 'umüz', 'ycak', 'ack', 'ümz', 'imiz', 'abil', 'imz', 'yacak', 'mız', 'ümız', 'mz', 'yecak', 'umuz', 'acek', 'yabil', 'ck', 'ümiz', 'imuz', 'yacek', 'miz', 'acak', 'imız', 'ycek', 'ımz']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Buna ___ birçok örnek var ama ben sadece bir tanesinden bahsetmek istiyorum, herkesin hiç şüphesiz bilip tanıdığı Albert Einstein çok zor bir çocukluk geçirmiştir""
Words: ['ver']
Suffixes: ['muz', 'yck', 'umız', 'ecek', 'yeck', 'ecak', 'ümuz', 'ümüz', 'ımuz', 'ımiz', 'ybil', 'eck', 'imüz', 'umiz', 'müz', 'cek', 'cak', 'yecek', 'ebil', 'yack', 'umz', 'bil', 'ımız', 'ımüz', 'yebil', 'umüz', 'ycak', 'ack', 'ümz', 'imiz', 'abil', 'imz', 'yacak', 'mız', 'ümız', 'mz', 'yecak', 'umuz', 'acek', 'yabil', 'ck', 'ümiz', 'imuz', 'yacek', 'miz', 'acak', 'imız', 'ycek', 'ımz']
Missing words: 
",['verebileceğimiz'],bfill
bilkent-turkish-writings-5939,Aksi halde aile ___ ne önemi var,['ol'],"['ün', 'n', 'ın', 'nün', 'nun', 'nın', 'm', 'in', 'nn', 'nin', 'ma', 'un', 'me']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Aksi halde aile ___ ne önemi var""
Words: ['ol']
Suffixes: ['ün', 'n', 'ın', 'nün', 'nun', 'nın', 'm', 'in', 'nn', 'nin', 'ma', 'un', 'me']
Missing words: 
",['olmanın'],bfill
bilkent-turkish-writings-5303,Her şeyi nasıl da didik didik ___ sorguladığımız zamanları hatırlıyor musunuz,['et'],"['ar', '', 'ye', 'er', 'k', 'ya', 'a', 'y', 'r', 'e']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Her şeyi nasıl da didik didik ___ sorguladığımız zamanları hatırlıyor musunuz""
Words: ['et']
Suffixes: ['ar', '', 'ye', 'er', 'k', 'ya', 'a', 'y', 'r', 'e']
Missing words: 
",['ederek'],bfill
bilkent-turkish-writings-2755,"İstanbul gibi işte, kalabalıklar içinde yapayalnız, umutsuz ve sisli kalıyor tüm ___",['kelime'],"['ler', 'yım', 'im', 'yim', 'ym', 'lr', 'm', 'üm', 'yüm', 'lar', 'ım', 'um', 'yum']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""İstanbul gibi işte, kalabalıklar içinde yapayalnız, umutsuz ve sisli kalıyor tüm ___""
Words: ['kelime']
Suffixes: ['ler', 'yım', 'im', 'yim', 'ym', 'lr', 'm', 'üm', 'yüm', 'lar', 'ım', 'um', 'yum']
Missing words: 
",['kelimelerim'],bfill
bilkent-turkish-writings-1917,Kitabın ilk sayfasını açtığımız zaman ___ sakin bir kumsal betimlemesi çıkıyor,['karşı'],"['ız', 'ım', 'iz', 'uz', 'y', 'üz', 'yiz', 'yız', 'im', 'ye', 'e', 'yüz', 'z', 'a', 'yz', 'um', 'üm', 'm', 'yuz', '', 'ya']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Kitabın ilk sayfasını açtığımız zaman ___ sakin bir kumsal betimlemesi çıkıyor""
Words: ['karşı']
Suffixes: ['ız', 'ım', 'iz', 'uz', 'y', 'üz', 'yiz', 'yız', 'im', 'ye', 'e', 'yüz', 'z', 'a', 'yz', 'um', 'üm', 'm', 'yuz', '', 'ya']
Missing words: 
",['karşımıza'],bfill
bilkent-turkish-writings-708,Will Lou’yla geçirdiği bunca zamana rağmen ötanazi yaptırmak istediğinde Lou’nun onu sevdiğine ve hiç yalnız ___ inanmadığını ya da Lou’yu yeterince sevmediğini düşündüm çünkü benim gözümde gerçekten seven bir insan artık hayatından mutsuz olmaz ve hayattan farklı beklentileri de olmaz,['bırak'],"['yecek', 'a', 'yecak', 'eck', 'ecak', 'su', 'yeck', 'yacak', 'cek', 'me', 'e', 'n', 'cak', '', 'ck', '', 'i', 'sü', 'ycek', 'yck', 'yacek', 'acek', 'ma', 'acak', 'na', 'm', 'ü', 'sı', 'ı', 'ecek', 'si', 'yack', 'ne', 'u', 'ycak', 's', 'ack']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Will Lou’yla geçirdiği bunca zamana rağmen ötanazi yaptırmak istediğinde Lou’nun onu sevdiğine ve hiç yalnız ___ inanmadığını ya da Lou’yu yeterince sevmediğini düşündüm çünkü benim gözümde gerçekten seven bir insan artık hayatından mutsuz olmaz ve hayattan farklı beklentileri de olmaz""
Words: ['bırak']
Suffixes: ['yecek', 'a', 'yecak', 'eck', 'ecak', 'su', 'yeck', 'yacak', 'cek', 'me', 'e', 'n', 'cak', '', 'ck', '', 'i', 'sü', 'ycek', 'yck', 'yacek', 'acek', 'ma', 'acak', 'na', 'm', 'ü', 'sı', 'ı', 'ecek', 'si', 'yack', 'ne', 'u', 'ycak', 's', 'ack']
Missing words: 
",['bırakmayacağına'],bfill
bilkent-turkish-writings-4179,Yaşadığım şehirden kaçmak istedim çünkü istediğim şeyin aslında çok uzaklarda ___ düşündüm,['ol'],"['si', 'n', 'dik', 'ı', 'tuk', 's', 'nü', 'ı', 'ü', 'duk', 'ni', 'tk', 'dük', '', 'tük', 'u', 'nu', 'nı', '', 'u', 'dk', 'tık', 'tik', 'ü', 'sı', 'i', 'sü', 'dık', 'su', 'i']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Yaşadığım şehirden kaçmak istedim çünkü istediğim şeyin aslında çok uzaklarda ___ düşündüm""
Words: ['ol']
Suffixes: ['si', 'n', 'dik', 'ı', 'tuk', 's', 'nü', 'ı', 'ü', 'duk', 'ni', 'tk', 'dük', '', 'tük', 'u', 'nu', 'nı', '', 'u', 'dk', 'tık', 'tik', 'ü', 'sı', 'i', 'sü', 'dık', 'su', 'i']
Missing words: 
",['olduğunu'],bfill
bilkent-turkish-writings-5971,"Bu katkıların başında da ___ veya uzak olduğumuz kültürleri öğrenmek, bu kültürleri yaşamak var diyebiliriz",['bil'],"['umuz', 'dik', 'ımiz', 'imız', 'ımz', 'm', 'imz', 'ümiz', 'muz', 'ümüz', 'ımız', 'dk', 'tuk', 'umiz', 'ımüz', 'dük', 'miz', 'mız', 'mz', 'tik', 'ımuz', 'imüz', 'ma', 'umız', 'müz', 'duk', 'dık', 'umz', 'tık', 'ümuz', 'tük', 'imiz', 'ümz', 'ümız', 'tk', 'umüz', 'imuz', 'me']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bu katkıların başında da ___ veya uzak olduğumuz kültürleri öğrenmek, bu kültürleri yaşamak var diyebiliriz""
Words: ['bil']
Suffixes: ['umuz', 'dik', 'ımiz', 'imız', 'ımz', 'm', 'imz', 'ümiz', 'muz', 'ümüz', 'ımız', 'dk', 'tuk', 'umiz', 'ımüz', 'dük', 'miz', 'mız', 'mz', 'tik', 'ımuz', 'imüz', 'ma', 'umız', 'müz', 'duk', 'dık', 'umz', 'tık', 'ümuz', 'tük', 'imiz', 'ümz', 'ümız', 'tk', 'umüz', 'imuz', 'me']
Missing words: 
",['bilmediğimiz'],bfill
bilkent-turkish-writings-3552,"Savaşın ___ geçen bu ﬁlm, Enigma’yı ekip arkadaşları ile bir olup çözebilmiş matematik dehası Alan Mathison Turing’in yaşamını konu alıyor",['gölge'],"['t', 'si', 'nda', 'sı', 'u', 's', 'nte', 'te', 'su', 'de', 'nta', 'i', 'da', 'd', 'ta', 'nt', 'sü', 'ı', 'nde', '', 'nd', 'ü']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Savaşın ___ geçen bu ﬁlm, Enigma’yı ekip arkadaşları ile bir olup çözebilmiş matematik dehası Alan Mathison Turing’in yaşamını konu alıyor""
Words: ['gölge']
Suffixes: ['t', 'si', 'nda', 'sı', 'u', 's', 'nte', 'te', 'su', 'de', 'nta', 'i', 'da', 'd', 'ta', 'nt', 'sü', 'ı', 'nde', '', 'nd', 'ü']
Missing words: 
",['gölgesinde'],bfill
bilkent-turkish-writings-4528,İçine ___ bu dünyalar sayesinde öğrendim ​​ ​​ ​​ ​​ ​​ ​​ ​​ ​​ ​​bir çok şeyi,['gir'],"['dık', 'tük', 'dük', 'üm', 'tk', 'dk', 'm', 'tık', 'um', 'dik', 'im', 'ım', 'duk', 'tuk', 'tik']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""İçine ___ bu dünyalar sayesinde öğrendim ​​ ​​ ​​ ​​ ​​ ​​ ​​ ​​ ​​bir çok şeyi""
Words: ['gir']
Suffixes: ['dık', 'tük', 'dük', 'üm', 'tk', 'dk', 'm', 'tık', 'um', 'dik', 'im', 'ım', 'duk', 'tuk', 'tik']
Missing words: 
",['girdiğim'],bfill
bilkent-turkish-writings-715,Bizleri bu dünyada diğer varlıklardan ayıran aklın temel çalışma prensibini de duyularını istediği gibi ___ bağlıyorum,['yön'],"['in', '', 'dir', 'n', 'ın', 'un', 'a', 's', 'e', 'dür', 'me', 'sı', 'sü', 'ye', 'dur', 'dr', 'm', 'su', 'tur', 'ün', 'lan', 'tir', 'ma', 'len', 'tr', 'ya', 'y', 'dır', 'tır', 'tür', 'ln', 'si']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Bizleri bu dünyada diğer varlıklardan ayıran aklın temel çalışma prensibini de duyularını istediği gibi ___ bağlıyorum""
Words: ['yön']
Suffixes: ['in', '', 'dir', 'n', 'ın', 'un', 'a', 's', 'e', 'dür', 'me', 'sı', 'sü', 'ye', 'dur', 'dr', 'm', 'su', 'tur', 'ün', 'lan', 'tir', 'ma', 'len', 'tr', 'ya', 'y', 'dır', 'tır', 'tür', 'ln', 'si']
Missing words: 
",['yönlendirmesine'],bfill
bilkent-turkish-writings-4681,Her satırını ___ daha çok ortak noktamızı buluyordum,['oku'],"['nde', 'yüş', 'm', 't', 'yuş', 'yış', 'nda', 'ş', 'd', 'te', 'yiş', 'üş', 'ım', 'im', 'da', 'de', 'ta', 'yş', 'nte', 'nta', 'üm', 'um', 'ış', 'nt', 'uş', 'nd', 'iş']","You are given a sentence in Turkish with missing words and your task is to fill in the blanks with the words constructed from the given word roots and suffixes. You are allowed to use only the given words and suffixes. Output only the missing words inside square brackets separated by commas according to their order in the given sentence.

Example 1:
Sentence: ""Marilyn Monroe ___ hep güzel sarışın olarak kaldı""
Words: ['akıl']
Suffixes: ['de', 'lar', 'da', 'ler']
Missing words: ['akıllarda']


Example 2:
Sentence: ""Kitap, dizi kadar hatta belki diziden de ___""
Words: ['sürükle']
Suffixes: ['dı', 'ydi', 'ydı', 'di', 'yici', 'ici', 'ıcı', 'yıcı']
Missing words: ['sürükleyiciydi']


Example 3:
Sentence: ""Babacan diyorum çünkü çocukluğumuzda bizi hep kucaklardı, ___ ses çıkarmayan yaşlı bir dede edası ile kavuklarının arasında zıplayıp oyunlar uydurmamıza izin verirdi""
Words: ['yaramaz']
Suffixes: ['ımız', 'a', 'lik', 'imiz', 'lar', 'na', 'ler', 'ümüz', 'lık', 'e', 'ne', 'luk', 'lük', 'umuz']
Missing words: ['yaramazlıklarımıza']


Example 4:
Sentence: ""Her satırını ___ daha çok ortak noktamızı buluyordum""
Words: ['oku']
Suffixes: ['nde', 'yüş', 'm', 't', 'yuş', 'yış', 'nda', 'ş', 'd', 'te', 'yiş', 'üş', 'ım', 'im', 'da', 'de', 'ta', 'yş', 'nte', 'nta', 'üm', 'um', 'ış', 'nt', 'uş', 'nd', 'iş']
Missing words: 
",['okuyuşumda'],bfill
